document_index,sentence,sentence_index,class
entertainment_23,Gervais will also write a part for Gervais in an episode of hit US cartoon The Simpsons.,entertainment_23_2,entertainment
entertainment_23,"""Gervais've got the rough idea but an episode of hit US cartoon",entertainment_23_3,entertainment
entertainment_23,The Simpsons is the most intimidating project of Gervais's career.,entertainment_23_4,entertainment
entertainment_23,"Simpsons is the greatest TV show of all time,"" Gervais said.",entertainment_23_5,entertainment
entertainment_23,"its creator Matt Groening recently heaped praise on Simpsons, saying: ""Everybody on Simpsons is a fan of Simpsons - Simpsons's one of the best shows on TV in the last decade.""",entertainment_23_6,entertainment
entertainment_23,"Gervais has already said Gervais would not guest star in Simpsons as Gervais's Simpsons character David, having left his Office character David behind for good in the Christmas specials.",entertainment_23_7,entertainment
entertainment_23,Simpsons became a surprise US success when Simpsons was screened on cable channel BBC America.,entertainment_23_8,entertainment
entertainment_23,The first series won two Golden Globes in 2004 for best comedy and best TV actor for Gervais.,entertainment_23_9,entertainment
entertainment_23,In winning The first series beat the likes of Sex and the City and Will and Grace.,entertainment_23_10,entertainment
entertainment_23,"An American version was produced, but so far only a pilot has been broadcast - to much criticism that An American version failed to live up to The first series.",entertainment_23_11,entertainment
entertainment_23,"At the British Comedy Awards on Wednesday, Gervais was handed a special achievement award for writing.",entertainment_23_12,entertainment
entertainment_23,But Simpsons missed out in the best comedy show category to Little Britain.,entertainment_23_13,entertainment
entertainment_23,its creator Matt Groening was also at the British Comedy Awards to collect the award for best international comedy for Simpsons.,entertainment_23_14,entertainment
entertainment_24,"John Peel replacement show begins The permanent replacement for John Peel's BBC Radio 1 show goes on air on Tuesday, with three hosts chosen to fill John Peel's slot.",entertainment_24_0,entertainment
entertainment_24,"Rock DJ Huw Stephens will go on air in the 2300 slot every Tuesday, with black music champion Ras Kwame on Wednesdays and dance DJ Rob Da Bank on Thursdays.",entertainment_24_1,entertainment
entertainment_24,dance DJ Rob Da Bank filled in after John Peel had a heart attack aged 65 in October.,entertainment_24_2,entertainment
entertainment_24,"three hosts will play ""diverse, unpredictable and non-commercial"" songs under the banner of the OneMusic show.",entertainment_24_3,entertainment
entertainment_24,"BBC Radio 1 said BBC Radio 1 was not trying to replace John Peel, but would rise to the ""challenge"" of ""keeping John Peel's legacy alive"" with unpredictable music.",entertainment_24_4,entertainment
entertainment_24,"three hosts were chosen for three hosts's ""in-depth musical knowledge across a variety of musical genres"", BBC Radio 1 said.",entertainment_24_5,entertainment
entertainment_24,"dance DJ Rob Da Bank is one of the hosts of The Blue Room, an early morning weekend show which plays electronic and dance music.",entertainment_24_6,entertainment
entertainment_24,"Rock DJ Huw Stephens has been one half of the Thursday night show Bethan and Huw in Wales, which explores new music, especially up-and-coming acts in Wales.",entertainment_24_7,entertainment
entertainment_24,"And black music champion Ras Kwame is host of 100% Homegrown on BBC Radio 1's digital station 1Xtra, dedicated to showcasing the best hip-hop and garage.",entertainment_24_8,entertainment
entertainment_24,Another change to the station line-up will see Sara Cox return after maternity leave.,entertainment_24_9,entertainment
entertainment_24,Sara Cox will host the lunchtime show on Saturdays from this week.,entertainment_24_10,entertainment
entertainment_24,"Good luck to three hosts, not one DJ could fill John Peel boots",entertainment_24_11,entertainment
entertainment_24,so it's probably a good idea to get three hosts contributing.,entertainment_24_12,entertainment
entertainment_24,"This time next year I hope we are saying how well three hosts have done, but I fear This time next year we will really realise how much John Peel will be forever missed.",entertainment_24_13,entertainment
entertainment_24,Very good idea to continue his legacy without attempting to replace John Peel.,entertainment_24_14,entertainment
entertainment_24,"Also, there will surely be a wider spectrum for international music as three hosts unite under the One World name.",entertainment_24_15,entertainment
entertainment_24,Congratulations!,entertainment_24_16,entertainment
entertainment_24,The whole glory of John Peel was the fact John Peel was not commited to one genre.,entertainment_24_17,entertainment
entertainment_24,"John Peel played what John Peel liked across the range of music this is not going to be the same, and all they seem to be doing is what they already have.",entertainment_24_18,entertainment
entertainment_24,Bring back Steve Lamacq.,entertainment_24_19,entertainment
entertainment_24,"The obvious heir to John Peel is the marvellous, wonderful and talented Claire Kember from totallyradio.com.",entertainment_24_20,entertainment
entertainment_24,"the marvellous, wonderful and talented Claire Kember from totallyradio.com is young and fresh and is one of the most knowledgeable and likeable people in British broadcasting today.",entertainment_24_21,entertainment
entertainment_24,"Everyone who listens to the marvellous, wonderful and talented Claire Kember from totallyradio.com's show understands and compares the marvellous, wonderful and talented Claire Kember from totallyradio.com to the ledgendary John Peel.",entertainment_24_22,entertainment
entertainment_24,"BBC Radio should seek out the real talent from internet radio stations, people who are making a real impact on the world of music and the world in general.",entertainment_24_23,entertainment
entertainment_25,"Brookside actress Keaveney dies Actress Anna Keaveney, who appeared in Brookside, My Family and A Touch of Frost, has died of lung cancer aged 55.",entertainment_25_0,entertainment
entertainment_25,"Keaveney, who played Brookside's Marie Jackson when Brookside began in 1982, died on Saturday.",entertainment_25_1,entertainment
entertainment_25,"Born in Runcorn, Cheshire, Actress Anna Keaveney, who appeared in Brookside, My Family and A Touch of Frost also starred in numerous films including 1989's Shirley Valentine.",entertainment_25_2,entertainment
entertainment_25,"Actress Anna Keaveney, who appeared in Brookside, My Family and A Touch of Frost played Nellie in Mike Leigh's latest film Vera Drake, which won the Golden Lion prize for best film at this year's Venice Film Festival.",entertainment_25_3,entertainment
entertainment_25,"And most recently Actress Anna Keaveney, who appeared in Brookside, My Family and A Touch of Frost appeared alongside Richard Wilson in ITV's King of Fridges and with Martin Clunes in Doc Martin.",entertainment_25_4,entertainment
entertainment_25,Other TV appearances included the part of Matron in ITV drama Footballers' Wives and a cameo role as Tom Farrell's mother Sheila in BBC comedy Gimme Gimme Gimme.,entertainment_25_5,entertainment
entertainment_25,"Actress Anna Keaveney, who appeared in Brookside, My Family and A Touch of Frost's career also included stage performances in Neaptide for the National Theatre, Private Lives and The Rise and Fall of Little Voice.",entertainment_25_6,entertainment
entertainment_25,"Actress Anna Keaveney, who appeared in Brookside, My Family and A Touch of Frost died in hospital.",entertainment_25_7,entertainment
entertainment_25,"Actress Anna Keaveney, who appeared in Brookside, My Family and A Touch of Frost's agent Barry Brown said: ""Actress Anna Keaveney, who appeared in Brookside, My Family and A Touch of Frost was due to have had another operation on Friday but unfortunately Actress Anna Keaveney, who appeared in Brookside, My Family and A Touch of Frost was too weak.""",entertainment_25_8,entertainment
